id,word,parents
.0.555,来源,['.3.08']
.0.556,国家,['.3.08']
.0.557,卫生,"['.3.08', '.2.18']"
.0.558,健康,['.3.08']
.0.559,办公厅,['.3.08']
.0.560,国家中医药管理局,['.3.08']
.0.561,办公室,['.3.08']
.0.562,中西医,['.3.08']
.0.563,清肺,['.3.08']
.0.564,排毒,['.3.08']
.0.565,通知,['.3.08']
.0.566,中医药,['.3.08']
.0.567,办医政函,['.3.08']
.0.568,2020,['.3.08']
.3.09,轻型,['.2.16']
.0.569,寒湿,"['.3.09', '.3.10']"
.0.570,郁肺证,['.3.09']
.0.571,周身,['.3.09']
.0.572,酸痛,"['.3.09', '.3.09']"
.0.573,咳嗽,"['.3.09', '.3.10', '.3.11']"
.0.574,咯痰,['.3.09']
.0.575,胸紧,['.3.09']
.0.576,憋气,"['.3.09', '.3.11', '.3.11']"
.0.577,纳呆,['.3.09']
.0.578,大便,"['.3.09', '.3.09', '.3.11', '.3.13']"
.0.579,粘膩,['.3.09']
.0.580,不爽,"['.3.09', '.3.09', '.3.13']"
.0.581,舌质,"['.3.09', '.3.10', '.3.10', '.3.12']"
.0.582,胖齿痕,['.3.09']
.0.583,淡红,"['.3.09', '.3.09', '.3.10']"
.0.584,白厚,['.3.09']
.0.585,腐膩,['.3.09']
.0.586,白膩,['.3.09']
.0.587,羌活,"['.3.09', '.3.10']"
.0.588,草苈子,['.3.09']
.0.589,贯众,['.3.09']
.0.590,地龙,['.3.09']
.0.591,徐长卿,['.3.09']
.0.592,佩兰,['.3.09']
.0.593,苍术,"['.3.09', '.3.09', '.3.10', '.3.10', '.3.11']"
.0.594,云苓,['.3.09']
.0.595,45g,['.3.09']
.0.596,焦三仙,['.3.09']
.0.597,厚朴,"['.3.09', '.3.09', '.3.10', '.3.11']"
.0.598,槟榔,"['.3.09', '.3.09', '.3.10']"
.0.599,草果,"['.3.09', '.3.09', '.3.10', '.3.11']"
.0.600,600ml,['.3.09']
.0.601,早中晚,['.3.09']
.0.602,反前,['.3.09']
.0.603,湿热,['.3.09']
.0.604,蕴肺证,['.3.09']
.0.605,恶寒,['.3.09']
.0.606,头身,['.3.09']
.0.607,困重,['.3.09']
.0.608,肌肉,['.3.09']
.0.609,咳痰,['.3.09']
.0.610,口干,['.3.09']
.0.611,胸闷,"['.3.09', '.3.10']"
.0.612,无汗,['.3.09']
.0.613,出不畅,['.3.09']
.0.614,或见,['.3.09']
.0.615,呕恶纳,['.3.09']
.0.616,粘滞,['.3.09']
.0.617,白厚膩,['.3.09']
.0.618,脉滑数,"['.3.09', '.3.10', '.3.11']"
.0.619,10g,"['.3.09', '.3.09', '.3.09', '.3.09', '.3.09', '.3.09', '.3.09', '.3.09', '.3.09', '.3.09', '.3.10', '.3.10', '.3.10', '.3.10', '.3.10', '.3.10', '.3.10', '.3.10', '.3.11', '.3.11', '.3.11', '.3.11', '.3.11', '.3.11', '.3.12', '.3.13', '.3.13', '.3.13', '.3.13', '.3.13', '.3.13']"
.0.620,知母,"['.3.09', '.3.11']"
.0.621,赤芍,"['.3.09', '.3.11', '.3.11']"
.0.622,连翘,"['.3.09', '.3.11']"
.0.623,青蒿,['.3.09']
.0.624,大青叶,['.3.09']
.0.625,生甘草,"['.3.09', '.3.10', '.3.11', '.3.13']"
.0.626,5g,"['.3.09', '.3.11']"
.0.627,400ml,"['.3.09', '.3.10', '.3.10', '.3.13', '.3.13']"
.3.10,普通型,['.2.16']
.0.628,湿毒郁,['.3.10']
.0.629,肺证,"['.3.10', '.3.10', '.3.11']"
.0.630,黄痰,['.3.10']
.0.631,憋闷,['.3.10']
.0.632,腹胀,['.3.10']
.0.633,便秘,['.3.10']
.0.634,暗红,['.3.10']
.0.635,舌体,['.3.10']
.0.636,黄膩,['.3.10']
.0.637,黄燥,['.3.10']
.0.638,苦杏仁,['.3.10']
.0.639,薏苡仁,['.3.10']
.0.640,广藿香,['.3.10']
.0.641,蒿草,['.3.10']
.0.642,虎杖,['.3.10']
.0.643,20g,['.3.10']
.0.644,马鞭草,['.3.10']
.0.645,芦根,"['.3.10', '.3.13']"
.0.646,葶苈子,"['.3.10', '.3.11', '.3.11']"
.0.647,橘红,['.3.10']
.0.648,身热,['.3.10']
.0.649,不扬,['.3.10']
.0.650,少痰,"['.3.10', '.3.13']"
.0.651,倦怠,"['.3.10', '.3.11', '.3.13']"
.0.652,呕恶,"['.3.10', '.3.13']"
.0.653,苔白,['.3.10']
.0.654,白腻,['.3.10']
.3.11,重型,['.2.16']
.0.655,疫毒闭,['.3.11']
.0.656,黄粘少,['.3.11']
.0.657,疲乏,['.3.11']
.0.658,口干苦,['.3.11']
.0.659,不食,['.3.11']
.0.660,小便,['.3.11']
.0.661,短赤,['.3.11']
.0.662,舌红,['.3.11']
.0.663,黄腻,['.3.11']
.0.664,3g,['.3.11']
.0.665,大黄,['.3.11']
.0.666,黄芪,"['.3.11', '.3.13']"
.0.667,100ml,"['.3.11', '.3.11', '.3.12', '.3.12']"
.0.668,200m1,['.3.11']
.0.669,一日,['.3.11']
.0.670,口服,"['.3.11', '.3.11']"
.0.671,鼻饲,"['.3.11', '.3.11']"
.0.672,气营,['.3.11']
.0.673,大热烦,['.3.11']
.0.674,谵语,['.3.11']
.0.675,神昏,"['.3.11', '.3.12']"
.0.676,视物,['.3.11']
.0.677,或发,['.3.11']
.0.678,斑疹,['.3.11']
.0.679,吐血,['.3.11']
.0.680,四肢,['.3.11']
.0.681,抽搐,['.3.11']
.0.682,舌绛少,['.3.11']
.0.683,脉沉,['.3.11']
.0.684,细数,['.3.11']
.0.685,浮大而数,['.3.11']
.0.686,60g,"['.3.11', '.3.11']"
.0.687,生地,['.3.11']
.0.688,水牛角,"['.3.11', '.3.11']"
.0.689,玄参,['.3.11']
.0.690,丹皮,['.3.11']
.0.691,黄连,['.3.11']
.0.692,竹叶,['.3.11']
.0.693,石膏,['.3.11']
.0.694,诸药,['.3.11']
.0.695,200ml,['.3.11']
.0.696,喜炎平,['.3.11']
.0.697,注射液,"['.3.11', '.3.11', '.3.11', '.3.11', '.3.11', '.3.12', '.3.12', '.3.12', '.3.12', '.3.12', '.3.12', '.3.12', '.3.12', '.3.12', '.3.12', '.3.12', '.3.12', '.3.12', '.3.12', '.3.12', '.3.12', '.3.12', '.3.12', '.3.12', '.3.12', '.3.12']"
.0.698,热毒宁,"['.3.11', '.3.12']"
.0.699,热清,"['.3.11', '.3.12', '.3.12']"
.0.700,醒脑,"['.3.11', '.3.12', '.3.12']"
.0.701,功效,"['.3.11', '.3.12']"
.0.702,相近,"['.3.11', '.3.12']"
.0.703,个体,"['.3.11', '.3.12']"
.0.704,选择,"['.3.11', '.3.12']"
.0.705,一种,"['.3.11', '.3.12']"
.0.706,两种,"['.3.11', '.3.12']"
.0.707,中药,"['.3.11', '.3.11', '.3.12', '.3.12', '.3.12', '.3.12']"
.0.708,注射剂,"['.3.11', '.3.12', '.3.12', '.3.12']"
.0.709,汤剂,"['.3.11', '.3.12']"
.3.12,危重型,['.2.16']
.0.710,气喘,['.3.12']
.0.711,烦躁,['.3.12']
.0.712,出肢,['.3.12']
.0.713,紫暗,['.3.12']
.0.714,苔厚膩,['.3.12']
.0.715,或燥,['.3.12']
.0.716,浮大无根,['.3.12']
.0.717,人参,['.3.12']
.0.718,黑顺片,['.3.12']
.0.719,山茱萸,['.3.12']
.0.720,送服,['.3.12']
.0.721,苏合香,['.3.12']
.0.722,安宫,['.3.12']
.0.723,牛黄丸,['.3.12']
.0.724,参附,['.3.12']
.0.725,生脉,['.3.12']
.0.726,参麦,['.3.12']
.0.727,药品,['.3.12']
.0.728,说明书,['.3.12']
.0.729,辨证,['.3.12']
.0.730,调整,['.3.12']
.0.731,病毒感染,['.3.12']
.0.732,轻度,['.3.12']
.0.733,9%,"['.3.12', '.3.12', '.3.12', '.3.12', '.3.12']"
.0.734,氯化钠,"['.3.12', '.3.12', '.3.12', '.3.12', '.3.12', '.3.12', '.3.12']"
.0.735,250ml,"['.3.12', '.3.12', '.3.12', '.3.12', '.3.12', '.3.12']"
.0.736,加喜,['.3.12']
.0.737,炎平,['.3.12']
.0.738,100mg,['.3.12']
.0.739,bid,"['.3.12', '.3.12', '.3.12', '.3.12', '.3.12']"
.0.740,0.9%,"['.3.12', '.3.12']"
.0.741,250,['.3.12']
.0.742,ml,"['.3.12', '.3.12']"
.0.743,加热,['.3.12']
.0.744,毒宁,['.3.12']
.0.745,加痰,['.3.12']
.0.746,40ml,['.3.12']
.0.747,高热,['.3.12']
.0.748,意识,['.3.12']
.0.749,障碍,['.3.12']
.0.750,20ml,['.3.12']
.0.751,全身,['.3.12']
.0.752,脏器,['.3.12']
.0.753,加血,['.3.12']
.0.754,必净,['.3.12']
.0.755,加参麦,['.3.12']
.0.756,100mlbid,['.3.12']
.0.757,加参附,['.3.12']
.3.13,恢复期,['.2.16']
.0.758,脾气,['.3.13']
.0.759,虚证,"['.3.13', '.3.13']"
.0.760,气短,"['.3.13', '.3.13']"
.0.761,纳差,"['.3.13', '.3.13']"
.0.762,痞满,['.3.13']
.0.763,无力,"['.3.13', '.3.13']"
.0.764,舌淡胖,['.3.13']
.0.765,苔白腻,['.3.13']
.0.766,党参,['.3.13']
.0.767,砂仁,['.3.13']
.0.768,气阴,['.3.13']
.0.769,口渴,['.3.13']
.0.770,心悸,['.3.13']
.0.771,干少津,['.3.13']
.0.772,脉细,['.3.13']
.0.773,南北,['.3.13']
.0.774,沙参,['.3.13']
.0.775,麦冬,['.3.13']
.0.776,西洋参,['.3.13']
.0.777,五味子,['.3.13']
.0.778,淡竹叶,['.3.13']
.0.779,桑叶,['.3.13']
.0.780,丹参,['.3.13']
.1.09,解除隔离和出院后注意事项,['none']
.2.17,解除隔离和出院标准,['.1.09']
.0.781,体温,['.2.17']
.0.782,恢复正常,['.2.17']
.0.783,明显好转,['.2.17']
.0.784,渗出性,['.2.17']
.0.785,病变,['.2.17']
.0.786,明显改善,['.2.17']
.0.787,连续,['.2.17']
.0.788,阴性,['.2.17']
.0.789,采样,['.2.17']
.0.790,时间,['.2.17']
.0.791,至少,['.2.17']
.0.792,间隔,['.2.17']
.0.793,解除,['.2.17']
.0.794,出院,"['.2.17', '.2.18', '.2.18', '.2.18']"
.2.18,出院注意事项,['.1.09']
.0.795,做好,"['.2.18', '.2.18']"
.0.796,居住地,"['.2.18', '.2.18']"
.0.797,基层,"['.2.18', '.2.18']"
.0.798,病历,['.2.18']
.0.799,资料,['.2.18']
.0.800,信息,['.2.18']
.0.801,推送,['.2.18']
.0.802,辖区,['.2.18']
.0.803,居委会,['.2.18']
.0.804,医疗卫生,['.2.18']
.0.805,机构,['.2.18']
.0.806,免疫,['.2.18']
.0.807,低下,['.2.18']
.0.808,病原体,['.2.18']
.0.809,风险,['.2.18']
.0.810,自我,['.2.18']
.0.811,健康状况,['.2.18']
.0.812,佩戴,['.2.18']
.0.813,口罩,['.2.18']
.0.814,通风,['.2.18']
.0.815,房间,['.2.18']
.0.816,家人,['.2.18']
.0.817,近距离,['.2.18']
.0.818,分餐,['.2.18']
.0.819,饮食,['.2.18']
.0.820,外出,['.2.18']
.0.821,活动,['.2.18']
.0.822,周到,['.2.18']
.0.823,医院,['.2.18']
.0.824,随访,['.2.18']
.0.825,复诊,['.2.18']
.1.10,转运原则,['none']
.0.826,我委,"['.1.10', '.1.11']"
.0.827,印发,['.1.10']
.0.828,工作,['.1.10']
.0.829,执行,"['.1.10', '.1.11']"
.1.11,医疗机构内感染预防与控制,['none']
.0.830,控制技术,['.1.11']
.0.831,指南,['.1.11']
.0.832,医用,['.1.11']
.0.833,防护用品,['.1.11']
.0.834,指引,['.1.11']
